total pixels, size of ascii file (bytes), size of compressed binary file (bytes), size of decompressed ascii file (bytes), size of SVD.txt (bytes), rank, size of compressed binary SVD file (bytes), size of decompressed svd file ascii (bytes) 
810000, 2896978, 810005, 2896978, 30780000, 33, 237739, 2907223
810000, 2896978, 810005, 2896978, 30780000, 34, 244943, 2920317
810000, 2896978, 810005, 2896978, 30780000, 35, 252147, 2920485
810000, 2896978, 810005, 2896978, 30780000, 36, 259351, 2920710
810000, 2896978, 810005, 2896978, 30780000, 37, 266555, 2920474
810000, 2896978, 810005, 2896978, 30780000, 38, 273759, 2920225
810000, 2896978, 810005, 2896978, 30780000, 39, 280963, 2920026
810000, 2896978, 810005, 2896978, 30780000, 40, 288167, 2920507
810000, 2896978, 810005, 2896978, 30780000, 41, 295371, 2921407
810000, 2896978, 810005, 2896978, 30780000, 42, 302575, 2922388
810000, 2896978, 810005, 2896978, 30780000, 43, 309779, 2922219
810000, 2896978, 810005, 2896978, 30780000, 44, 316983, 2922337
810000, 2896978, 810005, 2896978, 30780000, 45, 324187, 2922824
810000, 2896978, 810005, 2896978, 30780000, 46, 331391, 2923103
810000, 2896978, 810005, 2896978, 30780000, 47, 338595, 2922646
810000, 2896978, 810005, 2896978, 30780000, 48, 345799, 2922742
810000, 2896978, 810005, 2896978, 30780000, 49, 353003, 2922036
810000, 2896978, 810005, 2896978, 30780000, 50, 360207, 2921563
810000, 2896978, 810005, 2896978, 30780000, 51, 367411, 2921459
810000, 2896978, 810005, 2896978, 30780000, 52, 374615, 2920850
810000, 2896978, 810005, 2896978, 30780000, 53, 381819, 2920493
810000, 2896978, 810005, 2896978, 30780000, 54, 389023, 2919923
810000, 2896978, 810005, 2896978, 30780000, 55, 396227, 2918969
810000, 2896978, 810005, 2896978, 30780000, 56, 403431, 2918012
810000, 2896978, 810005, 2896978, 30780000, 57, 410635, 2916866
810000, 2896978, 810005, 2896978, 30780000, 58, 417839, 2916744
810000, 2896978, 810005, 2896978, 30780000, 59, 425043, 2916167
810000, 2896978, 810005, 2896978, 30780000, 60, 432247, 2915332
810000, 2896978, 810005, 2896978, 30780000, 61, 439451, 2914066
810000, 2896978, 810005, 2896978, 30780000, 62, 446655, 2914268
810000, 2896978, 810005, 2896978, 30780000, 63, 453859, 2913772
810000, 2896978, 810005, 2896978, 30780000, 64, 461063, 2913332
810000, 2896978, 810005, 2896978, 30780000, 65, 468267, 2912952
810000, 2896978, 810005, 2896978, 30780000, 66, 475471, 2913005
810000, 2896978, 810005, 2896978, 30780000, 67, 482675, 2912342
810000, 2896978, 810005, 2896978, 30780000, 68, 489879, 2911524
810000, 2896978, 810005, 2896978, 30780000, 69, 497083, 2910713
810000, 2896978, 810005, 2896978, 30780000, 70, 504287, 2909887
810000, 2896978, 810005, 2896978, 30780000, 71, 511491, 2909672
810000, 2896978, 810005, 2896978, 30780000, 72, 518695, 2909410
810000, 2896978, 810005, 2896978, 30780000, 73, 525899, 2909407
810000, 2896978, 810005, 2896978, 30780000, 74, 533103, 2909136
810000, 2896978, 810005, 2896978, 30780000, 75, 540307, 2909390
810000, 2896978, 810005, 2896978, 30780000, 76, 547511, 2909578
810000, 2896978, 810005, 2896978, 30780000, 77, 554715, 2909299
810000, 2896978, 810005, 2896978, 30780000, 78, 561919, 2909219
810000, 2896978, 810005, 2896978, 30780000, 79, 569123, 2908711
810000, 2896978, 810005, 2896978, 30780000, 80, 576327, 2909402
810000, 2896978, 810005, 2896978, 30780000, 81, 583531, 2909406
810000, 2896978, 810005, 2896978, 30780000, 82, 590735, 2908825
810000, 2896978, 810005, 2896978, 30780000, 83, 597939, 2908761
810000, 2896978, 810005, 2896978, 30780000, 84, 605143, 2908616
810000, 2896978, 810005, 2896978, 30780000, 85, 612347, 2908668
810000, 2896978, 810005, 2896978, 30780000, 86, 619551, 2908624
810000, 2896978, 810005, 2896978, 30780000, 87, 626755, 2908472
810000, 2896978, 810005, 2896978, 30780000, 88, 633959, 2908117
810000, 2896978, 810005, 2896978, 30780000, 89, 641163, 2907614
810000, 2896978, 810005, 2896978, 30780000, 90, 648367, 2907154
810000, 2896978, 810005, 2896978, 30780000, 91, 655571, 2906930
810000, 2896978, 810005, 2896978, 30780000, 92, 662775, 2906619
810000, 2896978, 810005, 2896978, 30780000, 93, 669979, 2906664
810000, 2896978, 810005, 2896978, 30780000, 94, 677183, 2905945
810000, 2896978, 810005, 2896978, 30780000, 95, 684387, 2905583
810000, 2896978, 810005, 2896978, 30780000, 96, 691591, 2905144
810000, 2896978, 810005, 2896978, 30780000, 97, 698795, 2904939
810000, 2896978, 810005, 2896978, 30780000, 98, 705999, 2904439
810000, 2896978, 810005, 2896978, 30780000, 99, 713203, 2903927
902500, 3227803, 902505, 3227803, 34295000, 1, 7611, 3610991
902500, 3227803, 902505, 3227803, 34295000, 2, 15215, 3381759
902500, 3227803, 902505, 3227803, 34295000, 3, 22819, 3264272
902500, 3227803, 902505, 3227803, 34295000, 4, 30423, 3283277
902500, 3227803, 902505, 3227803, 34295000, 5, 38027, 3324067
902500, 3227803, 902505, 3227803, 34295000, 6, 45631, 3289219
902500, 3227803, 902505, 3227803, 34295000, 7, 53235, 3237401
902500, 3227803, 902505, 3227803, 34295000, 8, 60839, 3242525
902500, 3227803, 902505, 3227803, 34295000, 9, 68443, 3234761
902500, 3227803, 902505, 3227803, 34295000, 10, 76047, 3252097
902500, 3227803, 902505, 3227803, 34295000, 11, 83651, 3263752
902500, 3227803, 902505, 3227803, 34295000, 12, 91255, 3243869
902500, 3227803, 902505, 3227803, 34295000, 13, 98859, 3231571
902500, 3227803, 902505, 3227803, 34295000, 14, 106463, 3245118
902500, 3227803, 902505, 3227803, 34295000, 15, 114067, 3261185
902500, 3227803, 902505, 3227803, 34295000, 16, 121671, 3259415
902500, 3227803, 902505, 3227803, 34295000, 17, 129275, 3238542
902500, 3227803, 902505, 3227803, 34295000, 18, 136879, 3254109
902500, 3227803, 902505, 3227803, 34295000, 19, 144483, 3254149
902500, 3227803, 902505, 3227803, 34295000, 20, 152087, 3263365
902500, 3227803, 902505, 3227803, 34295000, 21, 159691, 3275444
902500, 3227803, 902505, 3227803, 34295000, 22, 167295, 3263970
902500, 3227803, 902505, 3227803, 34295000, 23, 174899, 3254795
902500, 3227803, 902505, 3227803, 34295000, 24, 182503, 3262546
902500, 3227803, 902505, 3227803, 34295000, 25, 190107, 3269593
902500, 3227803, 902505, 3227803, 34295000, 26, 197711, 3268032
902500, 3227803, 902505, 3227803, 34295000, 27, 205315, 3268974
902500, 3227803, 902505, 3227803, 34295000, 28, 212919, 3265948
902500, 3227803, 902505, 3227803, 34295000, 29, 220523, 3263465
902500, 3227803, 902505, 3227803, 34295000, 30, 228127, 3263093
902500, 3227803, 902505, 3227803, 34295000, 31, 235731, 3267323
902500, 3227803, 902505, 3227803, 34295000, 32, 243335, 3275038
902500, 3227803, 902505, 3227803, 34295000, 33, 250939, 3269331
902500, 3227803, 902505, 3227803, 34295000, 34, 258543, 3261406
902500, 3227803, 902505, 3227803, 34295000, 35, 266147, 3265012
902500, 3227803, 902505, 3227803, 34295000, 36, 273751, 3266509
902500, 3227803, 902505, 3227803, 34295000, 37, 281355, 3265555
902500, 3227803, 902505, 3227803, 34295000, 38, 288959, 3267847
902500, 3227803, 902505, 3227803, 34295000, 39, 296563, 3271783
902500, 3227803, 902505, 3227803, 34295000, 40, 304167, 3264955
902500, 3227803, 902505, 3227803, 34295000, 41, 311771, 3262843
902500, 3227803, 902505, 3227803, 34295000, 42, 319375, 3264760
902500, 3227803, 902505, 3227803, 34295000, 43, 326979, 3268940
902500, 3227803, 902505, 3227803, 34295000, 44, 334583, 3264448
902500, 3227803, 902505, 3227803, 34295000, 45, 342187, 3257340
902500, 3227803, 902505, 3227803, 34295000, 46, 349791, 3260807
902500, 3227803, 902505, 3227803, 34295000, 47, 357395, 3261761
902500, 3227803, 902505, 3227803, 34295000, 48, 364999, 3263457
902500, 3227803, 902505, 3227803, 34295000, 49, 372603, 3266797
902500, 3227803, 902505, 3227803, 34295000, 50, 380207, 3260873
902500, 3227803, 902505, 3227803, 34295000, 51, 387811, 3257460
902500, 3227803, 902505, 3227803, 34295000, 52, 395415, 3258970
902500, 3227803, 902505, 3227803, 34295000, 53, 403019, 3260073
902500, 3227803, 902505, 3227803, 34295000, 54, 410623, 3258600
902500, 3227803, 902505, 3227803, 34295000, 55, 418227, 3256912
902500, 3227803, 902505, 3227803, 34295000, 56, 425831, 3256705
902500, 3227803, 902505, 3227803, 34295000, 57, 433435, 3255976
902500, 3227803, 902505, 3227803, 34295000, 58, 441039, 3257274
902500, 3227803, 902505, 3227803, 34295000, 59, 448643, 3260149
902500, 3227803, 902505, 3227803, 34295000, 60, 456247, 3255653
902500, 3227803, 902505, 3227803, 34295000, 61, 463851, 3250948
902500, 3227803, 902505, 3227803, 34295000, 62, 471455, 3253632
902500, 3227803, 902505, 3227803, 34295000, 63, 479059, 3255573
902500, 3227803, 902505, 3227803, 34295000, 64, 486663, 3255420
902500, 3227803, 902505, 3227803, 34295000, 65, 494267, 3254732
902500, 3227803, 902505, 3227803, 34295000, 66, 501871, 3253679
902500, 3227803, 902505, 3227803, 34295000, 67, 509475, 3253152
902500, 3227803, 902505, 3227803, 34295000, 68, 517079, 3255125
902500, 3227803, 902505, 3227803, 34295000, 69, 524683, 3257759
902500, 3227803, 902505, 3227803, 34295000, 70, 532287, 3256048
902500, 3227803, 902505, 3227803, 34295000, 71, 539891, 3253333
902500, 3227803, 902505, 3227803, 34295000, 72, 547495, 3253796
902500, 3227803, 902505, 3227803, 34295000, 73, 555099, 3255487
902500, 3227803, 902505, 3227803, 34295000, 74, 562703, 3256050
902500, 3227803, 902505, 3227803, 34295000, 75, 570307, 3256584
902500, 3227803, 902505, 3227803, 34295000, 76, 577911, 3255803
902500, 3227803, 902505, 3227803, 34295000, 77, 585515, 3253979
902500, 3227803, 902505, 3227803, 34295000, 78, 593119, 3255002
902500, 3227803, 902505, 3227803, 34295000, 79, 600723, 3255304
902500, 3227803, 902505, 3227803, 34295000, 80, 608327, 3255907
902500, 3227803, 902505, 3227803, 34295000, 81, 615931, 3254583
902500, 3227803, 902505, 3227803, 34295000, 82, 623535, 3253934
902500, 3227803, 902505, 3227803, 34295000, 83, 631139, 3254488
902500, 3227803, 902505, 3227803, 34295000, 84, 638743, 3255104
902500, 3227803, 902505, 3227803, 34295000, 85, 646347, 3255220
902500, 3227803, 902505, 3227803, 34295000, 86, 653951, 3255400
902500, 3227803, 902505, 3227803, 34295000, 87, 661555, 3255233
902500, 3227803, 902505, 3227803, 34295000, 88, 669159, 3254344
902500, 3227803, 902505, 3227803, 34295000, 89, 676763, 3254371
902500, 3227803, 902505, 3227803, 34295000, 90, 684367, 3254774
902500, 3227803, 902505, 3227803, 34295000, 91, 691971, 3253763
902500, 3227803, 902505, 3227803, 34295000, 92, 699575, 3253236
902500, 3227803, 902505, 3227803, 34295000, 93, 707179, 3252204
902500, 3227803, 902505, 3227803, 34295000, 94, 714783, 3252378
902500, 3227803, 902505, 3227803, 34295000, 95, 722387, 3251538
902500, 3227803, 902505, 3227803, 34295000, 96, 729991, 3251183
902500, 3227803, 902505, 3227803, 34295000, 97, 737595, 3251227
902500, 3227803, 902505, 3227803, 34295000, 98, 745199, 3249980
902500, 3227803, 902505, 3227803, 34295000, 99, 752803, 3249332
1000000, 3576512, 1000005, 3576512, 38000000, 1, 8011, 4001043
1000000, 3576512, 1000005, 3576512, 38000000, 2, 16015, 3748190
1000000, 3576512, 1000005, 3576512, 38000000, 3, 24019, 3615877
1000000, 3576512, 1000005, 3576512, 38000000, 4, 32023, 3635798
1000000, 3576512, 1000005, 3576512, 38000000, 5, 40027, 3680271
1000000, 3576512, 1000005, 3576512, 38000000, 6, 48031, 3644449
1000000, 3576512, 1000005, 3576512, 38000000, 7, 56035, 3582177
1000000, 3576512, 1000005, 3576512, 38000000, 8, 64039, 3595493
1000000, 3576512, 1000005, 3576512, 38000000, 9, 72043, 3585977
1000000, 3576512, 1000005, 3576512, 38000000, 10, 80047, 3605669
1000000, 3576512, 1000005, 3576512, 38000000, 11, 88051, 3616590
1000000, 3576512, 1000005, 3576512, 38000000, 12, 96055, 3595713
1000000, 3576512, 1000005, 3576512, 38000000, 13, 104059, 3578235
1000000, 3576512, 1000005, 3576512, 38000000, 14, 112063, 3596374
1000000, 3576512, 1000005, 3576512, 38000000, 15, 120067, 3612500
1000000, 3576512, 1000005, 3576512, 38000000, 16, 128071, 3610123
1000000, 3576512, 1000005, 3576512, 38000000, 17, 136075, 3590705
1000000, 3576512, 1000005, 3576512, 38000000, 18, 144079, 3605116
1000000, 3576512, 1000005, 3576512, 38000000, 19, 152083, 3607318
1000000, 3576512, 1000005, 3576512, 38000000, 20, 160087, 3615192
1000000, 3576512, 1000005, 3576512, 38000000, 21, 168091, 3627763
1000000, 3576512, 1000005, 3576512, 38000000, 22, 176095, 3615818
1000000, 3576512, 1000005, 3576512, 38000000, 23, 184099, 3604583
1000000, 3576512, 1000005, 3576512, 38000000, 24, 192103, 3614186
1000000, 3576512, 1000005, 3576512, 38000000, 25, 200107, 3622036
1000000, 3576512, 1000005, 3576512, 38000000, 26, 208111, 3621268
1000000, 3576512, 1000005, 3576512, 38000000, 27, 216115, 3622538
1000000, 3576512, 1000005, 3576512, 38000000, 28, 224119, 3617227
1000000, 3576512, 1000005, 3576512, 38000000, 29, 232123, 3616855
1000000, 3576512, 1000005, 3576512, 38000000, 30, 240127, 3618067
1000000, 3576512, 1000005, 3576512, 38000000, 31, 248131, 3623019
1000000, 3576512, 1000005, 3576512, 38000000, 32, 256135, 3626397
1000000, 3576512, 1000005, 3576512, 38000000, 33, 264139, 3619032
1000000, 3576512, 1000005, 3576512, 38000000, 34, 272143, 3612667
1000000, 3576512, 1000005, 3576512, 38000000, 35, 280147, 3618831
1000000, 3576512, 1000005, 3576512, 38000000, 36, 288151, 3622660
1000000, 3576512, 1000005, 3576512, 38000000, 37, 296155, 3622892
1000000, 3576512, 1000005, 3576512, 38000000, 38, 304159, 3623080
1000000, 3576512, 1000005, 3576512, 38000000, 39, 312163, 3626049
1000000, 3576512, 1000005, 3576512, 38000000, 40, 320167, 3617295
1000000, 3576512, 1000005, 3576512, 38000000, 41, 328171, 3614695
1000000, 3576512, 1000005, 3576512, 38000000, 42, 336175, 3617952
1000000, 3576512, 1000005, 3576512, 38000000, 43, 344179, 3622940
1000000, 3576512, 1000005, 3576512, 38000000, 44, 352183, 3618790
1000000, 3576512, 1000005, 3576512, 38000000, 45, 360187, 3611686
1000000, 3576512, 1000005, 3576512, 38000000, 46, 368191, 3614194
1000000, 3576512, 1000005, 3576512, 38000000, 47, 376195, 3614388
1000000, 3576512, 1000005, 3576512, 38000000, 48, 384199, 3615819
1000000, 3576512, 1000005, 3576512, 38000000, 49, 392203, 3618094
1000000, 3576512, 1000005, 3576512, 38000000, 50, 400207, 3613511
1000000, 3576512, 1000005, 3576512, 38000000, 51, 408211, 3609094
1000000, 3576512, 1000005, 3576512, 38000000, 52, 416215, 3611355
1000000, 3576512, 1000005, 3576512, 38000000, 53, 424219, 3613517
1000000, 3576512, 1000005, 3576512, 38000000, 54, 432223, 3612320
1000000, 3576512, 1000005, 3576512, 38000000, 55, 440227, 3610096
1000000, 3576512, 1000005, 3576512, 38000000, 56, 448231, 3609505
1000000, 3576512, 1000005, 3576512, 38000000, 57, 456235, 3608556
1000000, 3576512, 1000005, 3576512, 38000000, 58, 464239, 3609335
1000000, 3576512, 1000005, 3576512, 38000000, 59, 472243, 3608866
1000000, 3576512, 1000005, 3576512, 38000000, 60, 480247, 3609278
1000000, 3576512, 1000005, 3576512, 38000000, 61, 488251, 3610300
1000000, 3576512, 1000005, 3576512, 38000000, 62, 496255, 3608546
1000000, 3576512, 1000005, 3576512, 38000000, 63, 504259, 3606429
1000000, 3576512, 1000005, 3576512, 38000000, 64, 512263, 3606492
1000000, 3576512, 1000005, 3576512, 38000000, 65, 520267, 3607966
1000000, 3576512, 1000005, 3576512, 38000000, 66, 528271, 3607941
1000000, 3576512, 1000005, 3576512, 38000000, 67, 536275, 3607427
1000000, 3576512, 1000005, 3576512, 38000000, 68, 544279, 3606649
1000000, 3576512, 1000005, 3576512, 38000000, 69, 552283, 3605394
1000000, 3576512, 1000005, 3576512, 38000000, 70, 560287, 3606220
1000000, 3576512, 1000005, 3576512, 38000000, 71, 568291, 3607473
1000000, 3576512, 1000005, 3576512, 38000000, 72, 576295, 3609199
1000000, 3576512, 1000005, 3576512, 38000000, 73, 584299, 3606805
1000000, 3576512, 1000005, 3576512, 38000000, 74, 592303, 3604408
1000000, 3576512, 1000005, 3576512, 38000000, 75, 600307, 3605434
1000000, 3576512, 1000005, 3576512, 38000000, 76, 608311, 3606668
1000000, 3576512, 1000005, 3576512, 38000000, 77, 616315, 3607255
1000000, 3576512, 1000005, 3576512, 38000000, 78, 624319, 3608058
1000000, 3576512, 1000005, 3576512, 38000000, 79, 632323, 3608344
1000000, 3576512, 1000005, 3576512, 38000000, 80, 640327, 3606402
1000000, 3576512, 1000005, 3576512, 38000000, 81, 648331, 3605036
1000000, 3576512, 1000005, 3576512, 38000000, 82, 656335, 3607064
1000000, 3576512, 1000005, 3576512, 38000000, 83, 664339, 3609072
1000000, 3576512, 1000005, 3576512, 38000000, 84, 672343, 3607824
1000000, 3576512, 1000005, 3576512, 38000000, 85, 680347, 3606153
1000000, 3576512, 1000005, 3576512, 38000000, 86, 688351, 3605356
1000000, 3576512, 1000005, 3576512, 38000000, 87, 696355, 3605114
1000000, 3576512, 1000005, 3576512, 38000000, 88, 704359, 3604975
1000000, 3576512, 1000005, 3576512, 38000000, 89, 712363, 3605538
1000000, 3576512, 1000005, 3576512, 38000000, 90, 720367, 3605204
1000000, 3576512, 1000005, 3576512, 38000000, 91, 728371, 3603581
1000000, 3576512, 1000005, 3576512, 38000000, 92, 736375, 3603804
1000000, 3576512, 1000005, 3576512, 38000000, 93, 744379, 3604441
1000000, 3576512, 1000005, 3576512, 38000000, 94, 752383, 3604568
1000000, 3576512, 1000005, 3576512, 38000000, 95, 760387, 3604432
1000000, 3576512, 1000005, 3576512, 38000000, 96, 768391, 3604618
1000000, 3576512, 1000005, 3576512, 38000000, 97, 776395, 3604112
1000000, 3576512, 1000005, 3576512, 38000000, 98, 784399, 3604763
1000000, 3576512, 1000005, 3576512, 38000000, 99, 792403, 3604066
